OrderID,OrderDate,Region,City,Category,Product,SalesRep,Quantity,UnitPrice,Discount%,PaymentMode,TotalSales
ORD1519,21-12-2024,East,Patna,Clothing,Saree,Arjun,1,41956.25,15,Card,35662.81
ORD1520,21-03-2024,North,Delhi,Clothing,Jacket,Neha,4,28496.85,20,NetBanking,91189.92
ORD1521,17-12-2024,East,Kolkata,Grocery,Oil,Arjun,10,45506.92,20,Card,364055.36
ORD1522,24-08-2024,South,Bangalore,Electronics,Mobile,Priya,4,14545.72,20,Cash,46546.3
ORD1523,26-09-2024,North,Jaipur,Furniture,Chair,Vikas,7,42580.09,5,Cash,283157.6
ORD1524,15-04-2024,South,Chennai,Grocery,Sugar,Rahul,10,12013.05,20,UPI,96104.4
ORD1525,18-08-2024,South,Hyderabad,Clothing,JACKET,Neha,15,13807.82,10,NetBanking,186405.57
ORD1526,01-11-2024,West,Ahmedabad,Furniture,Almirah,Amit,5,4203.45,10,UPI,18915.53
ORD1527,09-12-2024,east,Patna,Clothing,Saree,Neha,6,7446.66,10,NetBanking,40211.96
ORD1528,28-09-2024,East,Bhubaneswar,Furniture,Chair,Vikas,7,7970.41,0,Cash,55792.87
ORD1529,15-05-2024,East,Bhubaneswar,Grocery,Atta,Pooja,9,17352.97,0,UPI,156176.73
ORD1530,03-04-2024,North,Delhi,Furniture,Table,Amit,1,25969.56,0,NetBanking,25969.56
ORD1531,27-02-2024,West,Pune,Clothing,Saree,Rahul,14,39643.07,0,Cash,555002.98
ORD1532,09-02-2024,South,Chennai,Furniture,Chair,Priya,4,42300.29,15,NetBanking,143820.99
ORD1533,15-01-2024,East,Kolkata,Clothing,T-Shirt,Amit,2,25420.78,15,Cash,43215.33
ORD1534,18-10-2024,East,Bhubaneswar,Electronics,Smartwatch,Arjun,3,11782.9,0,UPI,35348.7
ORD1535,23-07-2024,South,Bangalore,Grocery,Atta,Rahul,2,1324.06,0,UPI,2648.12
ORD1536,07-06-2024,West,Ahmedabad,Clothing,Saree,Pooja,15,37735.91,0,NetBanking,566038.65
ORD1537,04-08-2024,West,Mumbai,Grocery,Atta,Pooja,13,20379.33,0,Card,264931.29
ORD1538,27-08-2024,North,Lucknow,Furniture,Almirah,Sneha,7,4539.24,20,NetBanking,25419.74
ORD1539,19-09-2024,North,Delhi,Clothing,T-Shirt,Vikas,2,28183.71,5,UPI,53549.05
ORD1540,03-04-2024,West,Mumbai,Electronics,Mobile,Pooja,14,21734.06,0,Cash,304276.84
ORD1541,10-02-2024,South,Bangalore,Clothing,Jeans,Priya,12,54023.8,0,UPI,
ORD1542,26-07-2024,West,Ahmedabad,Furniture,Almirah,Neha,14,36242.9,15,NetBanking,431290.51
ORD1543,08-01-2024,South,Bangalore,Clothing,T-SHIRT,Rahul,4,6332.81,0,Card,25331.24
ORD1544,25-08-2024,North,Lucknow,Grocery,Oil,Pooja,3,26174.6,0,NetBanking,78523.8
ORD1545,30-05-2024,South, Bangalore ,Electronics,Smartwatch,Arjun,10,45653.9,5,NetBanking,433712.05
ORD1546,05-09-2024,West,Pune,Clothing,T-Shirt,Amit,9,32588.95,10,UPI,263970.49
ORD1547,27-11-2024,North,Lucknow,Grocery,Atta,Amit,7,48924.9,0,Card,342474.3
ORD1548,12-08-2024,West,Pune,Clothing,Jeans,Pooja,4,28018.45,10,Card,100866.42
ORD1549,30-11-2024,West,Ahmedabad,Clothing,Saree,Priya,12,19942.01,5,NetBanking,227338.91
ORD1550,06-11-2024,South,Bangalore,Furniture,Table,Amit,8,5729.52,5,Cash,43544.35
ORD1551,14-09-2024,South,Bangalore,Clothing,Jacket,Vikas,1,44413.49,0,Cash,44413.49
ORD1552,19-12-2024,East,Kolkata,Clothing,T-Shirt,Priya,14,28443.23,15,UPI,338474.44
ORD1553,18-11-2024,North,Delhi,Electronics,Mobile,Priya,2,47923.65,0,Card,95847.3
ORD1554,13-04-2024,South,Bangalore,Clothing,Jacket,Rahul,8,53336.09,20,UPI,341350.98
ORD1555,18-11-2024,West,Pune,Clothing,Jacket,Arjun,11,13650.73,20,NetBanking,120126.42
ORD1556,15-03-2024,North,Lucknow,Grocery,Atta,Rahul,13,745.19,20,NetBanking,7749.98
ORD1557,24-11-2024,North,Jaipur,Electronics,Smartwatch,Vikas,3,49657.61,0,NetBanking,148972.83
ORD1558,05-01-2024,East,Patna,Grocery,Atta,Pooja,14,15531.98,10,Cash,195702.95
ORD1559,19-01-2024,East,Kolkata,Grocery,Oil,Sneha,9,18530.21,15,UPI,141756.11
ORD1560,15-01-2024,South,Bangalore,Clothing,Jacket,Priya,15,43853.61,10,UPI,592023.73
ORD1561,25-01-2024,East,Kolkata,Clothing,JACKET,Sneha,13,35872.74,0,Card,466345.62
ORD1562,20-10-2024,East,Bhubaneswar,Clothing,Jacket,Neha,11,7870.44,5,NetBanking,82246.1
ORD1563,11-02-2024,West,Pune,Electronics,Laptop,Arjun,2,3608.21,0,Cash,7216.42
ORD1564,07-09-2024,West,Ahmedabad,Grocery,Sugar,Priya,12,53535.33,20,Card,513939.17
ORD1565,21-03-2024,North,Jaipur,Grocery,Sugar,Amit,9,20439.4,0,Card,183954.6
ORD1566,04-06-2024,East,Patna,Electronics,Headphone,Vikas,5,26828.72,20,Cash,107314.88
ORD1567,03-03-2024,west,Mumbai,Furniture,Table,Neha,9,19305.96,20,NetBanking,139002.91
ORD1568,21-11-2024,South,Hyderabad,Grocery,Oil,Arjun,8,41940.0,15,NetBanking,285192.0
ORD1569,24-01-2024,East,Bhubaneswar,Furniture,Almirah,Vikas,11,48974.37,15,UPI,
ORD1570,24-09-2024,North,Jaipur,Electronics,Laptop,Amit,4,41330.61,10,Cash,148790.2
ORD1571,30-09-2024,west,Mumbai,Furniture,TABLE,Arjun,10,17759.63,10,UPI,159836.67
ORD1572,28-02-2024,East,Kolkata,Clothing,Saree,Arjun,2,29889.5,0,Card,59779.0
ORD1573,31-12-2024,South,Bangalore,Electronics,Headphone,Priya,1,16531.73,0,UPI,16531.73
ORD1574,17-09-2024,South,Chennai,Furniture,Table,Amit,13,27842.28,0,NetBanking,361949.64
ORD1575,27-10-2024,East,Bhubaneswar,Furniture,Chair,Priya,11,5762.72,20,Card,50711.94
ORD1576,02-10-2024,South, Bangalore ,Furniture,Sofa,Vikas,7,52882.1,10,Card,333157.23
ORD1577,02-11-2024,West,Pune,Electronics,Mobile,Vikas,5,46203.93,5,UPI,219468.67
ORD1578,21-07-2024,East,Kolkata,Furniture,Chair,Neha,12,6939.14,0,Cash,83269.68
ORD1579,05-12-2024,East,Kolkata,Clothing,Saree,Amit,6,18921.31,5,NetBanking,107851.47
ORD1580,11-10-2024,South,Chennai,Electronics,Mobile,Priya,15,38367.65,5,UPI,546739.01
ORD1581,03-11-2024,East,Patna,Grocery,RICE,Sneha,6,21393.96,20,NetBanking,102691.01
ORD1582,14-12-2024,North,Lucknow,Electronics,Laptop,Sneha,15,39064.04,0,NetBanking,585960.6
ORD1583,26-12-2024,East,Patna,Clothing,T-Shirt,Pooja,12,33410.28,0,Card,400923.36
ORD1584,06-03-2024,North,Jaipur,Furniture,Table,Vikas,12,3764.7,0,Card,45176.4
ORD1585,06-08-2024,West,Mumbai,Electronics,Headphone,Vikas,11,37085.87,15,UPI,346752.88
ORD1586,23-01-2024,East,Bhubaneswar,Grocery,Sugar,Sneha,15,39722.87,0,Cash,
ORD1587,04-08-2024,South,Hyderabad,Electronics,Mobile,Pooja,2,50451.34,0,NetBanking,100902.68
ORD1588,25-02-2024,East,Kolkata,Electronics,Headphone,Priya,8,13262.08,0,NetBanking,106096.64
ORD1589,01-02-2024,North,Delhi,Electronics,Smartwatch,Pooja,15,2027.23,0,UPI,30408.45
ORD1590,12-12-2024,North,Delhi,Clothing,Saree,Amit,1,30847.34,0,NetBanking,30847.34
ORD1591,13-11-2024,West,Ahmedabad,Grocery,Sugar,Priya,2,18810.98,15,UPI,31978.67
ORD1592,17-09-2024,South,Hyderabad,Electronics,Laptop,Amit,5,19675.44,5,Card,93458.34
ORD1593,25-10-2024,East,Patna,Clothing,Saree,Amit,15,29854.68,0,Card,447820.2
ORD1594,25-06-2024,North,Lucknow,Electronics,Laptop,Pooja,4,53712.79,15,Cash,182623.49
ORD1595,24-03-2024,West,Pune,Clothing,Jacket,Sneha,2,25095.75,20,NetBanking,40153.2
ORD1596,18-06-2024,West,Ahmedabad,Furniture,TABLE,Neha,13,40756.46,0,UPI,
ORD1597,09-04-2024,East,Patna,Electronics,Laptop,Sneha,11,32295.61,20,Cash,284201.37
ORD1598,10-04-2024,South, Bangalore ,Furniture,Sofa,Priya,1,9849.04,0,Cash,9849.04
ORD1599,08-07-2024,West,Mumbai,Furniture,Sofa,Priya,13,20604.79,0,UPI,267862.27
ORD1600,29-09-2024,South,Bangalore,Furniture,Table,Sneha,7,38250.59,0,Cash,267754.13
ORD1601,18-11-2024,South,Bangalore,Furniture,Sofa,Priya,13,15548.02,0,NetBanking,202124.26
ORD1602,17-09-2024,West,Ahmedabad,Electronics,Laptop,Pooja,6,27522.61,5,NetBanking,156878.88
ORD1603,22-04-2024,North,Delhi,Clothing,Saree,Rahul,15,11324.43,20,Cash,135893.16
ORD1604,31-05-2024,South,Bangalore,Clothing,T-Shirt,Pooja,8,28631.38,0,NetBanking,229051.04
ORD1605,19-05-2024,West,Pune,Grocery,Atta,Priya,7,1554.56,5,Cash,10337.82
ORD1606,03-07-2024,North,Delhi,Furniture,Chair,Vikas,1,30122.23,0,Card,30122.23
ORD1607,24-05-2024,North,Lucknow,Furniture,Sofa,Rahul,14,19195.45,5,NetBanking,
ORD1608,29-04-2024,South,Chennai,Furniture,Table,Neha,9,32367.8,10,Card,262179.18
ORD1609,18-08-2024,South,Chennai,Grocery,Sugar,Pooja,14,30802.89,0,Cash,431240.46
ORD1610,17-12-2024,West,Pune,Clothing,Jeans,Amit,13,22304.61,20,Card,231967.94
ORD1611,14-04-2024,West,Pune,Furniture,Sofa,Vikas,7,3691.27,5,UPI,24546.95
ORD1612,18-12-2024,South,Bangalore,Furniture,Chair,Vikas,10,26976.01,0,UPI,269760.1
ORD1613,06-01-2024,East,Bhubaneswar,Grocery,Rice,Priya,3,18107.11,5,NetBanking,51605.26
ORD1614,09-08-2024,South,Chennai,Furniture,Table,Pooja,14,39090.0,5,Cash,519897.0
ORD1615,02-02-2024,South,Chennai,Furniture,Chair,Pooja,14,22078.18,20,UPI,247275.62
ORD1616,24-12-2024,West,Pune,Electronics,Headphone,Rahul,14,39198.31,0,NetBanking,548776.34
ORD1617,18-10-2024,South,Hyderabad,Grocery,Sugar,Vikas,2,21766.61,0,UPI,43533.22
ORD1618,03-03-2024,West,Ahmedabad,Furniture,Almirah,Sneha,6,4394.04,0,UPI,26364.24
ORD1619,21-12-2024,North,Jaipur,Grocery,Rice,Vikas,11,41285.54,5,UPI,431433.89
ORD1620,24-08-2024,West,Pune,Furniture,Sofa,Rahul,2,4723.66,15,Card,8030.22
ORD1621,04-03-2024,South,Chennai,Electronics,Mobile,Neha,9,40831.27,0,Card,367481.43
ORD1622,22-12-2024,South,Chennai,Furniture,Chair,Vikas,1,46040.26,20,NetBanking,36832.21
ORD1623,13-04-2024,North, Lucknow ,Electronics,MOBILE,Sneha,15,13883.55,0,UPI,
ORD1624,26-03-2024,South,Hyderabad,Furniture,Chair,Arjun,1,22979.26,0,NetBanking,22979.26
ORD1625,01-07-2024,South, Bangalore ,Electronics,Laptop,Vikas,6,9714.46,5,Cash,55372.42
ORD1626,03-06-2024,South,Chennai,Electronics,Mobile,Vikas,13,33018.03,0,UPI,429234.39
ORD1627,30-03-2024,South,Chennai,Clothing,Saree,Pooja,11,41942.05,15,NetBanking,392158.17
ORD1628,11-11-2024,South,Bangalore,Furniture,Chair,Rahul,13,49343.51,0,Cash,641465.63
ORD1629,11-07-2024,South,Bangalore,Grocery,Atta,Neha,4,35383.73,0,Card,141534.92
ORD1630,31-07-2024,north,Jaipur,Clothing,Jacket,Amit,11,44736.54,20,Card,393681.55
ORD1631,14-08-2024,East,Kolkata,Furniture,Almirah,Sneha,11,531.14,20,Card,4674.03
ORD1632,16-09-2024,South,Bangalore,Electronics,Laptop,Sneha,2,23557.94,5,Cash,44760.09
ORD1633,03-09-2024,South,Chennai,Clothing,Saree,Arjun,2,52315.52,0,Card,104631.04
ORD1634,12-02-2024,West,Pune,Grocery,Rice,Pooja,13,49873.85,0,Cash,648360.05
ORD1635,06-11-2024,West,Ahmedabad,Grocery,Atta,Neha,8,4142.29,0,NetBanking,
ORD1636,10-07-2024,West,Ahmedabad,Grocery,Sugar,Priya,7,27027.4,15,NetBanking,160813.03
ORD1637,27-06-2024,West,Pune,Furniture,Table,Sneha,9,39060.24,15,Card,298810.84
ORD1638,27-12-2024,East,Bhubaneswar,Grocery,Rice,Vikas,11,1748.43,15,Card,16347.82
ORD1639,25-11-2024,North,Delhi,Furniture,Chair,Arjun,12,50445.18,5,Card,575075.05
ORD1640,29-09-2024,East,Bhubaneswar,Grocery,Atta,Priya,11,48788.47,10,UPI,483005.85
ORD1641,17-04-2024,East,Bhubaneswar,Clothing,Jeans,Priya,15,41206.31,15,NetBanking,
ORD1642,31-03-2024,West,Mumbai,Grocery,Atta,Sneha,6,10414.72,0,Card,62488.32
ORD1643,12-05-2024,South,Bangalore,Furniture,Chair,Vikas,15,47964.53,5,UPI,683494.55
ORD1644,24-06-2024,East,Kolkata,Grocery,RICE,Amit,1,32293.42,5,UPI,30678.75
ORD1645,04-11-2024,North,Lucknow,Electronics,Laptop,Neha,9,54281.95,20,Cash,390830.04
ORD1646,06-12-2024,South,Chennai,Clothing,Jacket,Arjun,7,20938.28,0,Card,
ORD1647,07-05-2024,East,Bhubaneswar,Electronics,Mobile,Neha,6,24965.11,15,UPI,127322.06
ORD1648,15-08-2024,East,Bhubaneswar,Clothing,T-Shirt,Pooja,4,33450.61,5,UPI,127112.32
ORD1649,14-03-2024,South,Hyderabad,Grocery,Atta,Priya,14,28698.98,10,Cash,361607.15
ORD1650,03-09-2024,West,Mumbai,Grocery,Oil,Arjun,11,29828.6,0,UPI,328114.6
ORD1651,22-04-2024,West,Pune,Furniture,Sofa,Pooja,12,14318.04,5,UPI,163225.66
ORD1652,24-06-2024,North,Jaipur,Clothing,Jeans,Arjun,7,50077.16,15,Card,297959.1
ORD1653,14-02-2024,North,Lucknow,Furniture,Sofa,Rahul,2,5084.84,15,Cash,8644.23
ORD1654,29-10-2024,East,Kolkata,Grocery,Rice,Rahul,9,10604.2,5,Card,90665.91
ORD1655,23-08-2024,North,Jaipur,Electronics,Smartwatch,Rahul,6,8129.6,0,UPI,48777.6
ORD1656,27-12-2024,North,Lucknow,Clothing,Jacket,Neha,10,26409.89,20,Card,211279.12
ORD1657,06-09-2024,North,Delhi,Furniture,Table,Neha,12,21671.07,20,NetBanking,208042.27
ORD1658,06-02-2024,West,Pune,Grocery,Atta,Rahul,9,40026.15,0,Cash,360235.35
ORD1659,24-03-2024,West,Ahmedabad,Electronics,Headphone,Sneha,10,7738.34,15,UPI,65775.89
ORD1660,06-08-2024,South,Chennai,Clothing,T-Shirt,Neha,11,46322.97,0,NetBanking,509552.67
ORD1661,01-03-2024,South,Bangalore,Furniture,Almirah,Priya,4,21936.13,0,NetBanking,87744.52
ORD1662,06-01-2024,West,Pune,Grocery,Atta,Pooja,2,6591.19,0,Cash,
ORD1663,26-11-2024,West,Pune,Electronics,Laptop,Rahul,12,23964.38,10,NetBanking,258815.3
ORD1664,22-09-2024,West,Mumbai,Electronics,Smartwatch,Priya,14,32242.74,15,Card,383688.61
ORD1665,03-03-2024,West,Pune,Furniture,Chair,Priya,1,7259.12,0,UPI,7259.12
ORD1666,02-12-2024,South,Chennai,Clothing,Jacket,Pooja,1,13808.87,0,Card,13808.87
ORD1667,02-10-2024,East,Bhubaneswar,Grocery,Atta,Sneha,9,11699.2,0,Card,105292.8
ORD1668,14-11-2024,East,Kolkata,Furniture,Sofa,Vikas,7,4274.91,0,NetBanking,29924.37
ORD1669,17-05-2024,North,Jaipur,Furniture,Table,Rahul,11,38384.8,0,NetBanking,422232.8
ORD1670,14-01-2024,West,Pune,Furniture,Sofa,Priya,10,13762.87,0,Cash,137628.7
ORD1671,20-05-2024,South,Bangalore,Clothing,Jacket,Vikas,1,5567.49,0,NetBanking,5567.49
ORD1672,18-05-2024,East,Bhubaneswar,Electronics,Headphone,Arjun,10,5628.83,0,NetBanking,56288.3
ORD1673,19-09-2024,North,Jaipur,Furniture,Sofa,Neha,12,8720.92,0,Card,104651.04
ORD1674,30-06-2024,South,Chennai,Grocery,Sugar,Sneha,13,25882.89,0,Cash,336477.57
ORD1675,16-02-2024,West,Pune,Electronics,Headphone,Vikas,11,4555.22,15,NetBanking,42591.31
ORD1676,11-09-2024,South,Chennai,Electronics,Smartwatch,Amit,9,37744.68,15,NetBanking,288746.8
ORD1677,17-08-2024,North,Jaipur,Clothing,Jeans,Neha,3,37163.81,20,UPI,89193.14
ORD1678,10-07-2024,West,Mumbai,Grocery,Sugar,Vikas,2,18720.13,15,NetBanking,31824.22
ORD1679,19-11-2024,South,Bangalore,Clothing,Jacket,Pooja,10,21770.46,0,NetBanking,217704.6
ORD1680,23-08-2024,north,Jaipur,Electronics,Headphone,Priya,6,16549.62,0,NetBanking,99297.72
ORD1681,20-09-2024,North, Jaipur ,Grocery,Oil,Pooja,15,8623.34,0,NetBanking,129350.1
ORD1682,03-04-2024,East,Patna,Clothing,Jacket,Arjun,9,44672.6,0,UPI,402053.4
ORD1683,25-05-2024,North,Delhi,Clothing,Jeans,Pooja,1,7525.68,5,Cash,7149.4
ORD1684,10-09-2024,West,Ahmedabad,Electronics,Smartwatch,Arjun,13,37559.16,0,Card,488269.08
ORD1685,20-03-2024,North,Delhi,Electronics,Mobile,Amit,6,27600.05,20,NetBanking,132480.24
ORD1686,12-02-2024,East,Patna,Grocery,Atta,Vikas,13,23706.57,10,Card,277366.87
ORD1687,22-02-2024,West,Ahmedabad,Grocery,Oil,Sneha,12,40229.03,10,UPI,434473.52
ORD1688,08-04-2024,North,Lucknow,Furniture,Almirah,Vikas,15,8212.26,0,Card,123183.9
ORD1689,01-02-2024,West,Pune,Furniture,Sofa,Arjun,9,23603.59,0,Card,212432.31
ORD1690,01-01-2024,South,Bangalore,Clothing,T-Shirt,Rahul,1,36391.61,0,Cash,36391.61
ORD1691,27-02-2024,East,Patna,Grocery,Atta,Neha,2,36858.33,15,Cash,62659.16
ORD1692,15-07-2024,South,Hyderabad,Furniture,Sofa,Sneha,2,48818.22,0,Card,97636.44
ORD1693,12-11-2024,North,Jaipur,Grocery,Rice,Sneha,6,16720.91,5,NetBanking,95309.19
ORD1694,18-11-2024,East,Patna,Clothing,Jacket,Amit,12,6635.11,5,Card,75640.25
ORD1695,16-10-2024,East,Kolkata,Clothing,Jeans,Priya,1,43732.59,15,Card,37172.7
ORD1696,06-11-2024,West,Pune,Grocery,Sugar,Pooja,5,11539.47,0,Cash,57697.35
ORD1697,17-05-2024,east,Bhubaneswar,Clothing,Jeans,Vikas,9,6726.87,0,Card,60541.83
ORD1698,30-09-2024,South,Bangalore,Clothing,T-Shirt,Vikas,2,276.72,0,Card,553.44
ORD1699,16-11-2024,East,Kolkata,Grocery,Atta,Priya,14,770.37,0,NetBanking,10785.18
ORD1700,15-06-2024,West,Mumbai,Clothing,Jeans,Arjun,5,11374.74,15,Cash,48342.64
ORD1701,02-04-2024,North,Lucknow,Furniture,Almirah,Vikas,8,10339.54,20,UPI,66173.06
ORD1702,17-12-2024,South,Chennai,Clothing,Jeans,Priya,10,10494.07,0,Card,104940.7
ORD1703,11-01-2024,West,Pune,Electronics,Mobile,Vikas,2,45495.61,20,Card,72792.98
ORD1704,22-06-2024,North,Jaipur,Electronics,Mobile,Vikas,14,38968.58,0,Cash,545560.12
ORD1705,05-10-2024,South,Bangalore,Grocery,Oil,Arjun,12,14856.62,10,Card,160451.5
ORD1706,06-08-2024,North,Delhi,Electronics,Laptop,Priya,7,8276.23,15,NetBanking,49243.57
ORD1707,24-05-2024,South,Bangalore,Furniture,Chair,Rahul,6,4380.69,0,Card,26284.14
ORD1708,05-08-2024,South,Hyderabad,Grocery,Atta,Pooja,3,49142.84,15,Cash,125314.24
ORD1709,01-12-2024,North,Delhi,Clothing,T-Shirt,Priya,3,17750.03,5,NetBanking,50587.59
ORD1710,06-03-2024,North,Lucknow,Clothing,Jeans,Neha,3,42260.94,0,Card,126782.82
ORD1711,11-09-2024,West,Ahmedabad,Furniture,Almirah,Sneha,9,29450.63,10,UPI,238550.1
ORD1712,09-01-2024,North,Delhi,Furniture,Sofa,Rahul,6,30798.92,0,Cash,184793.52
ORD1713,17-04-2024,West,Mumbai,Grocery,Oil,Amit,14,12507.38,15,NetBanking,148837.82
ORD1714,24-10-2024,North, Jaipur ,Clothing,T-Shirt,Priya,2,26330.1,10,UPI,47394.18
ORD1715,12-03-2024,South,Chennai,Grocery,Oil,Amit,12,29104.26,0,Cash,349251.12
ORD1716,17-01-2024,North,Jaipur,Electronics,Laptop,Pooja,10,41362.08,10,Cash,372258.72
ORD1717,19-05-2024,West,Mumbai,Clothing,Jeans,Priya,2,28778.26,0,NetBanking,57556.52
ORD1718,25-03-2024,West,Pune,Grocery,Atta,Neha,1,44222.99,15,UPI,37589.54
ORD1719,24-02-2024,South,Hyderabad,Furniture,Sofa,Amit,2,11812.67,0,Card,23625.34
ORD1720,04-09-2024,North, Jaipur ,Clothing,T-Shirt,Arjun,1,2833.08,0,Card,2833.08
ORD1721,25-12-2024,East,Kolkata,Clothing,Saree,Amit,11,5536.42,5,NetBanking,57855.59
ORD1722,18-03-2024,East,Kolkata,Grocery,Rice,Rahul,11,25578.22,15,Card,239156.36
ORD1723,28-05-2024,south,Chennai,Clothing,Saree,Priya,6,34366.2,5,Card,195887.34
ORD1724,07-06-2024,North,Delhi,Grocery,Rice,Vikas,9,47740.85,20,Card,343734.12
ORD1725,15-02-2024,East,Patna,Electronics,Headphone,Pooja,2,10019.41,20,Card,16031.06
ORD1726,26-05-2024,North,Lucknow,Electronics,Smartwatch,Neha,7,22615.02,10,Cash,142474.63
ORD1727,15-12-2024,West,Pune,Electronics,Smartwatch,Rahul,1,34209.63,15,UPI,29078.19
ORD1728,23-07-2024,South,Hyderabad,Clothing,Saree,Pooja,14,4199.23,5,UPI,55849.76
ORD1729,09-08-2024,North,Lucknow,Electronics,Laptop,Pooja,4,22203.32,0,UPI,88813.28
ORD1730,20-03-2024,North, Jaipur ,Clothing,Saree,Neha,8,8174.16,0,NetBanking,65393.28
ORD1731,12-01-2024,North,Delhi,Grocery,Oil,Priya,13,37665.19,0,Cash,489647.47
ORD1732,12-05-2024,South,Hyderabad,Grocery,Sugar,Sneha,3,45714.09,0,Cash,137142.27
ORD1733,18-12-2024,West,Ahmedabad,Grocery,Sugar,Sneha,13,9005.77,15,UPI,99513.76
ORD1734,18-03-2024,East,Kolkata,Furniture,Sofa,Vikas,15,25334.52,0,UPI,380017.8
ORD1735,23-10-2024,West,Ahmedabad,Grocery,Oil,Arjun,2,2199.43,15,Card,3739.03
ORD1736,22-10-2024,south,Hyderabad,Clothing,Jeans,Pooja,1,20490.05,0,NetBanking,20490.05
ORD1737,04-10-2024,East,Patna,Grocery,Sugar,Rahul,7,28869.71,20,NetBanking,161670.38
ORD1738,25-05-2024,West,Ahmedabad,Grocery,Atta,Amit,12,34196.63,20,NetBanking,328287.65
ORD1739,15-08-2024,North,Jaipur,Electronics,Smartwatch,Arjun,9,32051.6,0,UPI,288464.4
ORD1740,25-08-2024,North,Lucknow,Furniture,ALMIRAH,Sneha,7,49958.05,15,Cash,297250.4
ORD1741,10-12-2024,east, Patna ,Clothing,Jacket,Neha,4,427.83,5,Cash,1625.75
ORD1742,19-07-2024,South,Hyderabad,Furniture,Almirah,Arjun,4,33971.48,5,Card,129091.62
ORD1743,28-04-2024,South,Chennai,Grocery,Atta,Vikas,2,39109.36,0,Card,78218.72
ORD1744,14-01-2024,North, Delhi ,Clothing,Jeans,Priya,7,832.29,20,NetBanking,4660.82
ORD1745,19-11-2024,West,Ahmedabad,Electronics,Laptop,Arjun,13,19825.05,0,Cash,257725.65
ORD1746,17-11-2024,North,Delhi,Electronics,Headphone,Rahul,1,35183.58,10,Cash,31665.22
ORD1747,10-09-2024,North,Delhi,Clothing,Jeans,Pooja,14,20004.57,20,UPI,224051.18
ORD1748,20-11-2024,West, Pune ,Furniture,Almirah,Amit,15,24908.14,0,UPI,373622.1
ORD1749,03-11-2024,West,Ahmedabad,Clothing,Jacket,Amit,9,474.8,10,Card,
ORD1750,16-01-2024,North,Delhi,Furniture,Sofa,Priya,6,7793.36,0,Cash,46760.16
ORD1751,19-09-2024,West,Pune,Clothing,Saree,Arjun,7,50744.68,0,UPI,355212.76
ORD1752,06-09-2024,South,Hyderabad,Clothing,Jeans,Arjun,7,48580.58,5,NetBanking,323060.86
ORD1753,02-02-2024,East,Bhubaneswar,Furniture,Sofa,Neha,8,9365.25,0,NetBanking,74922.0
ORD1754,07-08-2024,South,Chennai,Electronics,Mobile,Priya,13,10388.14,0,UPI,135045.82
ORD1755,26-08-2024,East,Kolkata,Clothing,T-Shirt,Priya,10,43779.12,0,Cash,437791.2
ORD1756,12-06-2024,West,Pune,Electronics,Smartwatch,Pooja,4,11002.35,20,Card,35207.52
ORD1757,11-01-2024,South,Hyderabad,Clothing,Saree,Arjun,5,1177.43,20,UPI,4709.72
ORD1758,28-08-2024,North,Delhi,Electronics,Headphone,Neha,2,45675.79,5,NetBanking,86784.0
ORD1759,20-08-2024,East,Bhubaneswar,Electronics,Smartwatch,Amit,8,46707.24,0,Card,373657.92
ORD1760,28-03-2024,West,Mumbai,Electronics,Headphone,Amit,2,10675.55,20,Cash,17080.88
ORD1761,08-02-2024,North,Lucknow,Electronics,Mobile,Pooja,5,18247.23,10,UPI,82112.54
ORD1762,30-07-2024,South,Hyderabad,Furniture,Sofa,Vikas,11,24683.53,0,Cash,271518.83
ORD1763,31-05-2024,North,Lucknow,Grocery,Oil,Priya,12,4737.13,10,UPI,51161.0
ORD1764,09-12-2024,South,Bangalore,Grocery,Rice,Neha,4,25854.64,5,Cash,98247.63
ORD1765,22-04-2024,North,Delhi,Grocery,Oil,Vikas,15,20127.68,5,NetBanking,286819.44
ORD1766,24-08-2024,North,Delhi,Furniture,Sofa,Pooja,15,6073.1,0,Cash,
ORD1767,08-08-2024,North,Lucknow,Clothing,T-Shirt,Amit,4,8453.98,10,NetBanking,30434.33
ORD1768,25-07-2024,East,Kolkata,Grocery,Oil,Sneha,3,32753.89,10,UPI,88435.5
ORD1769,21-10-2024,North,Delhi,Furniture,Chair,Arjun,5,13284.44,10,NetBanking,59779.98
ORD1770,15-04-2024,East,Patna,Electronics,Laptop,Rahul,3,43257.88,0,NetBanking,
ORD1771,14-12-2024,South,Chennai,Clothing,JEANS,Neha,2,9332.17,0,UPI,18664.34
ORD1772,13-12-2024,North,Delhi,Furniture,SOFA,Pooja,13,46949.31,10,UPI,549306.93
ORD1773,25-09-2024,East,Kolkata,Electronics,Mobile,Pooja,9,9368.3,0,Cash,84314.7
ORD1774,22-08-2024,East,Patna,Clothing,Saree,Pooja,1,45560.67,0,UPI,45560.67
ORD1775,22-04-2024,South,Chennai,Clothing,T-Shirt,Neha,11,54675.97,0,Card,601435.67
ORD1776,25-02-2024,West,Ahmedabad,Electronics,Laptop,Rahul,5,48267.49,15,Cash,205136.83
ORD1777,01-08-2024,West,Ahmedabad,Clothing,Jacket,Pooja,5,17150.92,0,Cash,85754.6
ORD1778,16-12-2024,North,Lucknow,Clothing,T-Shirt,Pooja,3,25754.2,0,Cash,77262.6
